solar_646,fossil_646,battery_646
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
10.547,0.0,0.0
289.871,0.0,0.0
591.77,0.0,0.0
793.893,0.0,0.0
923.348,0.0,0.0
978.458,0.0,0.0
958.7829999999999,0.0,0.0
879.9759999999999,0.0,0.0
716.512,0.0,0.0
475.12199999999996,0.0,0.0
160.206,144.099,0.0
0.0,44.436,0.0
0.0,9.272,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.487,0.0,0.0
260.484,0.0,0.0
541.678,0.0,0.0
452.779,0.0,0.0
507.429,0.0,0.0
649.59,0.0,0.0
909.375,0.0,0.0
728.408,0.0,0.0
530.619,0.0,0.0
396.738,0.0,0.0
128.321,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.414,0.0,0.0
282.011,0.0,0.0
575.858,0.0,0.0
776.488,0.0,0.0
900.184,0.0,0.0
947.984,0.0,0.0
950.6010000000001,0.0,0.0
859.613,0.0,0.0
536.384,0.0,0.0
468.4270000000001,0.0,0.0
178.517,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
14.766,0.0,0.0
296.606,0.0,0.0
586.787,0.0,0.0
792.4159999999999,0.0,0.0
916.6680000000001,0.0,0.0
714.441,0.0,0.0
579.88,0.0,0.0
493.445,0.0,0.0
708.429,0.0,0.0
246.58399999999997,0.0,0.0
179.594,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,83.121,0.0
5.716,286.553,0.0
24.577,359.137,0.0
57.186,384.60400000000004,0.1975363321799308
271.273,242.284,0.0
463.84499999999997,0.0,-0.01725259515570934
310.78,222.199,0.0
282.527,255.752,0.0
685.561,0.0,-0.20257439446366782
202.42,368.387,0.0
176.594,229.956,0.0
0.0,152.098,0.0
0.0,119.38800000000002,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
18.089,89.542,0.0
311.481,41.475,0.0
614.345,0.0,0.0
815.5,0.0,0.0
939.4219999999999,0.0,0.0
984.211,0.0,0.0
962.09,0.0,0.0
881.841,0.0,0.0
730.97,0.0,0.0
504.782,93.62,0.0
134.052,298.61,0.0
0.0,166.024,0.0
0.0,128.822,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,118.972,0.0
0.0,384.60400000000004,0.07305190311418684
79.277,384.60400000000004,0.5323806228373703
250.07799999999997,384.60400000000004,-0.5076332179930796
376.02,250.15,-0.16614532871972318
168.281,384.60400000000004,0.005930795847750865
105.046,384.60400000000004,0.6740692041522491
144.648,384.60400000000004,-0.03781314878892734
166.833,384.60400000000004,-0.1751695501730104
72.202,384.60400000000004,0.6328858131487889
63.323,333.112,0.0
0.0,166.75,0.0
0.0,153.924,0.0
0.0,0.0,-0.09413840830449827
0.0,0.0,-0.999993079584775
0.0,0.0,-0.1539861591695502
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
20.065,68.676,0.0
28.632,335.145,0.0
88.907,384.60400000000004,0.08541176470588235
112.735,384.60400000000004,0.06283044982698963
481.85100000000006,93.974,0.0
624.099,0.0,-0.1649757785467128
700.646,0.0,0.0
324.015,262.632,0.0
294.371,296.709,0.0
467.1410000000001,159.799,0.0
111.384,356.897,0.0
0.0,175.104,0.0
0.0,132.836,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
24.886999999999997,0.0,0.0
302.421,0.0,0.0
497.8550000000001,0.0,0.0
781.609,0.0,0.0
903.076,0.0,0.0
948.3200000000002,0.0,0.0
932.9719999999999,0.0,0.0
860.176,0.0,0.0
184.503,0.0,0.0
485.783,0.0,0.0
193.34,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
25.151,0.0,0.0
113.73999999999998,0.0,0.0
146.083,0.0,0.0
201.33399999999997,0.0,0.0
219.204,0.0,0.0
139.477,0.0,0.0
278.382,0.0,0.0
174.408,0.0,0.0
164.495,0.0,0.0
80.312,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
36.253,0.0,0.0
267.096,0.0,0.0
513.528,0.0,0.0
907.883,0.0,0.0
1041.049,0.0,0.0
950.313,0.0,0.0
850.0159999999998,0.0,0.0
734.554,0.0,0.0
583.774,0.0,0.0
349.871,59.6,0.0
89.45,188.591,0.0
0.0,73.707,0.0
0.0,82.769,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
54.584,30.091999999999995,0.0
390.974,0.0,0.0
694.116,0.0,0.0
882.933,0.0,0.0
991.0150000000001,0.0,0.0
1037.368,0.0,0.0
1018.4690000000002,0.0,0.0
931.4069999999999,0.0,0.0
781.3600000000001,0.0,0.0
555.366,25.501,0.0
234.713,191.763,0.0
0.0,141.966,0.0
0.0,76.565,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.654,0.0,0.0
80.942,98.60200000000002,0.0
208.945,74.811,0.0
315.193,0.0,0.0
243.567,94.023,0.0
290.805,11.911,0.0
756.673,0.0,0.0
426.465,0.0,0.0
635.642,0.0,0.0
503.779,0.0,0.0
208.477,95.089,0.0
0.748,43.929,0.0
0.0,25.087999999999997,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
61.962,0.0,0.0
377.082,0.0,0.0
681.246,0.0,0.0
879.419,0.0,0.0
992.0100000000001,0.0,0.0
1042.424,0.0,0.0
1022.349,0.0,0.0
907.263,0.0,0.0
734.938,0.0,0.0
503.274,0.0,0.0
186.839,123.96499999999999,0.0
0.327,70.189,0.0
0.0,67.005,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
64.371,2.668,0.0
406.88400000000007,0.0,0.0
711.973,0.0,0.0
912.595,0.0,0.0
1028.645,0.0,0.0
1071.264,0.0,0.0
1050.932,0.0,0.0
950.659,0.0,0.0
783.3960000000001,0.0,0.0
545.143,27.451,0.0
232.948,189.425,0.0
1.976,174.161,0.0
0.0,156.986,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
70.407,0.0,0.0
395.67699999999996,0.0,0.0
699.64,0.0,0.0
900.9889999999999,0.0,0.0
1021.421,0.0,0.0
1069.685,0.0,0.0
1042.05,0.0,0.0
954.791,0.0,0.0
799.7790000000001,0.0,0.0
566.056,0.0,0.0
247.38699999999997,0.0,0.0
4.473,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
42.439,0.0,0.0
360.904,0.0,0.0
647.674,0.0,0.0
491.185,0.0,0.0
490.939,0.0,0.0
782.03,0.0,0.0
928.443,0.0,0.0
798.994,0.0,0.0
700.363,0.0,0.0
536.288,0.0,0.0
233.419,0.0,0.0
3.5029999999999997,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
27.566,87.303,0.0
235.637,122.104,0.0
244.05199999999996,226.96899999999997,0.0
213.407,255.377,0.0
228.591,225.6,0.0
150.268,217.047,0.0
353.875,121.243,0.0
116.721,349.785,0.0
178.439,293.394,0.0
76.626,384.60400000000004,0.40459515570934257
10.044,361.226,0.0
0.0,112.403,0.0
0.0,125.654,0.0
0.0,0.0,-0.2550588235294118
0.0,0.0,-0.19521107266435986
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
70.818,6.217,0.0
296.204,0.0,0.0
679.549,0.0,0.0
906.112,0.0,0.0
960.6590000000001,0.0,0.0
1069.08,0.0,0.0
911.33,0.0,0.0
842.467,0.0,0.0
661.496,0.0,0.0
463.5319999999999,11.852,0.0
110.69300000000001,230.772,0.0
0.0,97.812,0.0
0.0,112.287,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
57.754,0.0,0.0
424.858,0.0,0.0
728.743,0.0,0.0
935.713,0.0,0.0
1065.056,0.0,0.0
1117.814,0.0,0.0
1097.123,0.0,0.0
1002.1,0.0,0.0
839.95,0.0,0.0
601.288,0.0,0.0
249.557,107.65,0.0
2.832,89.344,0.0
0.0,100.58499999999998,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
65.336,0.0,0.0
423.781,0.0,0.0
710.476,0.0,0.0
890.2169999999999,0.0,0.0
996.61,0.0,0.0
1032.205,0.0,0.0
1018.2910000000002,0.0,0.0
935.3049999999998,0.0,0.0
771.7520000000001,0.0,0.0
562.123,30.912,0.0
251.492,175.421,0.0
6.205,128.692,0.0
0.0,132.944,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
61.94,50.833,0.0
353.726,0.0,0.0
489.36499999999995,0.0,0.0
662.621,0.0,0.0
681.011,0.0,0.0
699.294,0.0,0.0
664.154,0.0,0.0
520.574,0.0,0.0
522.654,0.0,0.0
455.796,0.0,0.0
182.643,49.653,0.0
4.048,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
50.25299999999999,0.0,0.0
207.211,0.0,0.0
366.339,0.0,0.0
821.257,0.0,0.0
778.998,0.0,0.0
649.655,0.0,0.0
489.624,0.0,0.0
517.841,0.0,0.0
360.43,0.0,0.0
239.085,0.0,0.0
114.265,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
32.004,0.0,0.0
276.247,0.0,0.0
572.635,0.0,0.0
513.996,0.0,0.0
1074.288,0.0,0.0
1104.685,0.0,0.0
1118.253,0.0,0.0
1020.583,0.0,0.0
852.74,0.0,0.0
603.127,0.0,0.0
270.573,0.0,0.0
8.901,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,129.165,0.0
87.411,214.86,0.0
455.3260000000001,0.0,0.0
747.75,0.0,0.0
939.02,0.0,0.0
1045.145,0.0,0.0
1086.82,0.0,0.0
1062.938,0.0,0.0
950.751,0.0,0.0
803.8750000000001,0.0,0.0
577.643,29.389999999999997,0.0
263.475,0.0,0.0
8.817,235.80000000000004,0.0
0.0,88.941,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,38.6,0.0
0.0,217.327,0.0
120.72,244.89500000000004,0.0
463.07200000000006,12.387,0.0
758.734,0.0,0.0
953.543,0.0,0.0
1068.962,0.0,0.0
1111.837,0.0,0.0
1088.818,0.0,0.0
989.1849999999998,0.0,0.0
818.476,0.0,0.0
580.65,0.0,0.0
265.094,0.0,0.0
8.81,67.036,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,57.50399999999999,0.0
109.132,49.943,0.0
466.51899999999995,0.0,0.0
744.114,0.0,0.0
926.1429999999999,0.0,0.0
1042.909,0.0,0.0
1091.991,0.0,0.0
1080.412,0.0,0.0
996.587,0.0,0.0
835.9830000000001,0.0,0.0
604.845,0.0,0.0
281.235,0.0,0.0
10.441,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,66.763,0.0
109.80699999999999,53.826,0.0
437.03900000000004,0.0,0.0
699.714,0.0,0.0
871.899,0.0,0.0
973.784,0.0,0.0
1019.17,0.0,0.0
1000.932,0.0,0.0
820.2680000000001,0.0,0.0
288.792,25.751,-0.0
258.152,0.0,0.0
62.217,0.0,0.0
1.609,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,75.864,0.0
19.98,159.346,-0.0
240.45600000000002,0.0,0.0
365.346,0.0,0.0
294.49,0.0,0.0
470.6689999999999,0.0,0.0
528.023,0.0,0.0
762.708,0.0,0.0
903.223,0.0,0.0
589.733,0.0,0.0
469.168,0.0,0.0
226.468,0.0,0.0
8.474,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.928,0.0,0.0
58.611000000000004,0.0,0.0
132.239,0.0,0.0
616.423,0.0,0.0
651.637,0.0,0.0
642.458,0.0,0.0
622.02,0.0,0.0
597.91,0.0,0.0
576.948,0.0,0.0
430.45399999999995,0.0,0.0
13.164,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
114.856,0.0,0.0
138.335,0.0,0.0
98.316,0.0,0.0
244.869,0.0,0.0
490.527,0.0,0.0
71.228,0.0,0.0
66.07,0.0,0.0
245.861,0.0,0.0
116.786,0.0,0.0
304.12,0.0,0.0
144.698,0.0,0.0
10.898,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,23.278,0.0
111.28600000000002,38.326,0.0
207.04,0.0,0.0
260.051,0.0,0.0
510.408,0.0,0.0
766.868,0.0,0.0
856.213,0.0,0.0
858.2380000000002,0.0,0.0
872.48,0.0,0.0
790.574,0.0,0.0
590.221,0.0,0.0
275.054,0.0,0.0
11.7,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,40.501,0.0
147.073,21.422,0.0
479.204,0.0,0.0
766.407,0.0,0.0
966.699,0.0,0.0
1095.013,0.0,0.0
1146.335,0.0,0.0
1124.001,0.0,0.0
1027.414,0.0,0.0
856.9279999999999,0.0,0.0
619.056,0.0,0.0
290.129,0.0,0.0
14.71,2.426,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,61.261,-0.0
160.329,47.492,0.0
509.625,0.0,0.0
794.365,0.0,0.0
986.6329999999999,0.0,0.0
1101.916,0.0,0.0
1141.447,0.0,0.0
1113.068,0.0,0.0
1012.2510000000001,0.0,0.0
845.671,0.0,0.0
611.791,0.0,0.0
288.931,0.0,0.0
14.1,39.91,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,80.168,0.0
152.908,87.555,-0.0
469.3829999999999,0.0,0.0
731.965,0.0,0.0
910.426,0.0,0.0
1006.246,0.0,0.0
1036.542,0.0,0.0
1010.6029999999998,0.0,0.0
884.736,0.0,0.0
778.0730000000001,0.0,0.0
467.183,0.0,0.0
220.369,0.0,0.0
12.333000000000002,61.858,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,69.949,0.0
90.291,163.546,0.0
313.381,47.225,0.0
699.974,0.0,0.0
821.927,0.0,0.0
1012.731,0.0,0.0
1051.533,0.0,0.0
1020.6780000000001,0.0,0.0
928.85,0.0,0.0
784.2149999999999,0.0,0.0
574.878,0.0,0.0
273.967,0.0,0.0
13.982,56.568000000000005,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
92.34,0.0,0.0
261.793,0.0,0.0
291.877,0.0,0.0
403.352,0.0,0.0
478.59899999999993,0.0,0.0
480.257,0.0,0.0
249.08599999999998,0.0,0.0
361.785,0.0,0.0
262.172,0.0,0.0
109.99100000000001,0.0,0.0
198.35100000000003,0.0,0.0
12.595,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
55.925,0.0,0.0
29.915999999999997,0.0,0.0
167.494,0.0,0.0
200.58900000000003,0.0,0.0
280.437,0.0,0.0
448.783,0.0,0.0
532.52,0.0,0.0
430.418,0.0,0.0
274.319,0.0,0.0
188.952,0.0,0.0
57.655,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,57.471000000000004,0.0
127.003,127.18499999999999,0.0
167.562,232.68999999999997,0.0
565.264,0.0,0.0
891.1060000000001,0.0,0.0
989.444,0.0,0.0
482.066,124.96,0.0
436.503,194.69300000000004,0.0
433.603,227.737,0.0
391.453,331.802,0.0
263.121,307.595,0.0
37.916,142.988,-0.0
15.765999999999998,165.393,0.0
0.0,57.229,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,105.384,0.0
164.287,132.573,0.0
486.58799999999997,0.0,0.0
739.05,0.0,0.0
905.71,0.0,0.0
1006.2810000000001,0.0,0.0
1045.553,0.0,0.0
1016.912,0.0,0.0
932.715,0.0,0.0
780.454,0.0,0.0
568.542,0.0,0.0
277.573,0.0,0.0
22.118,98.969,0.0
0.0,5.133,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,99.897,0.0
70.517,238.904,0.0
470.58399999999995,0.0,0.0
732.361,0.0,0.0
736.581,0.0,0.0
916.2470000000001,0.0,0.0
796.1040000000002,0.0,0.0
1032.241,0.0,0.0
417.67600000000004,197.60200000000003,0.0
614.111,33.917,0.0
293.099,214.915,-0.0
166.714,0.0,0.0
23.574,133.128,0.0
0.0,37.739,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,117.334,0.0
5.544,322.637,0.0
23.374,384.60400000000004,0.23429065743944635
44.445,384.60400000000004,0.21921799307958478
328.283,271.663,-0.5047058823529412
137.355,369.722,0.0
80.28,384.60400000000004,0.6920346020761245
577.574,119.21999999999998,-0.7701591695501729
135.731,384.60400000000004,0.4571141868512111
168.693,384.60400000000004,0.6643944636678201
131.871,366.669,0.0
104.172,11.366,0.0
13.039,75.417,0.0
0.0,0.0,-0.3027681660899654
0.0,0.0,-0.9453494809688582
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,122.36799999999998,0.0
95.363,233.663,0.0
309.68,132.594,0.0
622.161,0.0,0.0
818.6719999999999,0.0,0.0
1052.247,0.0,0.0
1097.478,0.0,0.0
1064.009,0.0,0.0
974.0040000000001,0.0,0.0
816.908,0.0,0.0
597.487,0.0,0.0
295.532,0.0,0.0
28.474000000000004,69.844,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.858,0.0,0.0
9.783,0.0,0.0
136.998,0.0,0.0
135.043,0.0,0.0
330.717,0.0,0.0
230.975,0.0,0.0
467.975,0.0,0.0
198.417,0.0,0.0
155.871,0.0,0.0
131.243,0.0,0.0
64.354,0.0,0.0
1.7329999999999999,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
174.371,0.0,0.0
264.176,0.0,0.0
717.567,0.0,0.0
899.913,0.0,0.0
1021.0149999999999,0.0,0.0
1074.07,0.0,0.0
689.386,0.0,0.0
667.765,0.0,0.0
823.56,0.0,0.0
492.094,0.0,0.0
296.455,0.0,0.0
28.306000000000004,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
214.977,0.0,0.0
555.372,0.0,0.0
817.66,0.0,0.0
1002.5999999999999,0.0,0.0
1104.282,0.0,0.0
1130.957,0.0,0.0
1095.72,0.0,0.0
996.962,0.0,0.0
834.9369999999999,0.0,0.0
611.328,0.0,0.0
305.169,0.0,0.0
29.629,69.641,0.0
